serial,name,county,school,batch,detail-link
074702-2,中(東邊教室),彰化縣,縣立東和國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074702&bid=2&blank
074702-3,南邊辦公室,彰化縣,縣立東和國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074702&bid=3&blank
074703-2,教學樓,彰化縣,縣立明禮國小,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074703&bid=2&blank
074704-2,第一棟教學大樓之一,彰化縣,縣立社頭國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074704&bid=2&blank
074704-4,第二棟教學大樓之一,彰化縣,縣立社頭國小,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074704&bid=4&blank
074704-5,第二棟教學大樓之二,彰化縣,縣立社頭國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074704&bid=5&blank
074704-6,第二棟教學大樓之三,彰化縣,縣立社頭國小,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074704&bid=6&blank
074704-7,第二棟教學大樓之四,彰化縣,縣立社頭國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074704&bid=7&blank
074705-2,北棟校舍,彰化縣,縣立橋頭國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074705&bid=2&blank
074705-5,西棟校舍-2,彰化縣,縣立橋頭國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074705&bid=5&blank
074706-2,行政大樓,彰化縣,縣立朝興國小,99年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074706&bid=2&blank
074706-4,教學大樓-1,彰化縣,縣立朝興國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074706&bid=4&blank
074706-5,教學大樓-2,彰化縣,縣立朝興國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074706&bid=5&blank
074708-1,西棟,彰化縣,縣立湳雅國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074708&bid=1&blank
074708-3,北棟,彰化縣,縣立湳雅國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074708&bid=3&blank
074708-5,南棟,彰化縣,縣立湳雅國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074708&bid=5&blank
074709-4,群育館,彰化縣,縣立二水國小,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074709&bid=4&blank
074709-7,教學行政大樓,彰化縣,縣立二水國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074709&bid=7&blank
074710-1,特別教室校史室,彰化縣,縣立復興國小,99年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074710&bid=1&blank
074710-2,復興樓,彰化縣,縣立復興國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074710&bid=2&blank
074712-3,D棟教室,彰化縣,縣立北斗國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074712&bid=3&blank
074712-4,行政大樓,彰化縣,縣立北斗國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074712&bid=4&blank
074713-5,北棟A,彰化縣,縣立萬來國小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074713&bid=5&blank
074714-7,教室後棟B,彰化縣,縣立螺青國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074714&bid=7&blank
074714-8,教室後棟C,彰化縣,縣立螺青國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074714&bid=8&blank
074715-1,前棟教學大樓,彰化縣,縣立大新國小,102年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074715&bid=1&blank
074715-2,後棟教學教室,彰化縣,縣立大新國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074715&bid=2&blank
074716-1,教學大樓,彰化縣,縣立螺陽國小,107年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074716&bid=1&blank
074716-2,行政大樓,彰化縣,縣立螺陽國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074716&bid=2&blank
074717-1,A棟教室,彰化縣,縣立田尾國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074717&bid=1&blank
074718-3,南棟A,彰化縣,縣立南鎮國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074718&bid=3&blank
074718-6,南棟D,彰化縣,縣立南鎮國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074718&bid=6&blank
074721-1,北棟教室,彰化縣,縣立埤頭國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074721&bid=1&blank
074721-2,西棟教室,彰化縣,縣立埤頭國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074721&bid=2&blank
074721-3,活動中心,彰化縣,縣立埤頭國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074721&bid=3&blank
074722-1,勤學樓,彰化縣,縣立合興國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074722&bid=1&blank
074722-2,啟蒙樓,彰化縣,縣立合興國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074722&bid=2&blank
074723-2,東棟教室,彰化縣,縣立豐崙國小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074723&bid=2&blank
074723-3,西棟教室,彰化縣,縣立豐崙國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074723&bid=3&blank
074723-4,北棟教室,彰化縣,縣立豐崙國小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074723&bid=4&blank
074724-1,北棟舊教室,彰化縣,縣立芙朝國小,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074724&bid=1&blank
074724-4,西棟教室(北側),彰化縣,縣立芙朝國小,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074724&bid=4&blank
074724-5,西棟教室(南側),彰化縣,縣立芙朝國小,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074724&bid=5&blank
074725-2,東棟教室,彰化縣,縣立中和國小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074725&bid=2&blank
074725-4,西棟教室,彰化縣,縣立中和國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074725&bid=4&blank
074726-1,專科教室,彰化縣,縣立大湖國小,101年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074726&bid=1&blank
074727-2,後棟教室,彰化縣,縣立溪州國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074727&bid=2&blank
074727-5,前棟教室,彰化縣,縣立溪州國小,107年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074727&bid=5&blank
074728-2,教室,彰化縣,縣立僑義國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074728&bid=2&blank
074728-4,專科教室,彰化縣,縣立僑義國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074728&bid=4&blank
074730-2,東棟,彰化縣,縣立水尾國小,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074730&bid=2&blank
074730-3,西棟,彰化縣,縣立水尾國小,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074730&bid=3&blank
074731-10,東棟,彰化縣,縣立潮洋國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074731&bid=10&blank
074731-11,北棟,彰化縣,縣立潮洋國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074731&bid=11&blank
074732-3,本校教學大樓A,彰化縣,縣立成功國小,99年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074732&bid=3&blank
074732-4,本校教學大樓B,彰化縣,縣立成功國小,99年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074732&bid=4&blank
074732-5,本校教學大樓C,彰化縣,縣立成功國小,99年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074732&bid=5&blank
074734-2,綜合大樓1,彰化縣,縣立大莊國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074734&bid=2&blank
074735-3,北棟,彰化縣,縣立南州國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074735&bid=3&blank
074736-2,A棟大樓,彰化縣,縣立二林國小,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074736&bid=2&blank
074736-3,B棟大樓,彰化縣,縣立二林國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074736&bid=3&blank
074736-5,D棟大樓,彰化縣,縣立二林國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074736&bid=5&blank
074736-19,C棟大樓(3),彰化縣,縣立二林國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074736&bid=19&blank
074736-20,C棟大樓(2)(1),彰化縣,縣立二林國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074736&bid=20&blank
074738-7,北棟B中,彰化縣,縣立中正國小,101年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074738&bid=7&blank
074738-10,北棟A東,彰化縣,縣立中正國小,101年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074738&bid=10&blank
074738-11,南棟B西,彰化縣,縣立中正國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074738&bid=11&blank
074739-2,教室,彰化縣,縣立育德國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074739&bid=2&blank
074741-2,北棟辦公教學室,彰化縣,縣立廣興國小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074741&bid=2&blank
074742-1,北邊B棟,彰化縣,縣立萬興國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074742&bid=1&blank
074742-2,東邊C棟,彰化縣,縣立萬興國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074742&bid=2&blank
074742-4,北邊A棟,彰化縣,縣立萬興國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074742&bid=4&blank
074742-5,東邊D1棟,彰化縣,縣立萬興國小,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074742&bid=5&blank
074745-1,北棟,彰化縣,縣立原斗國(中)小,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074745&bid=1&blank
074747-1,行政室,彰化縣,縣立大城國小,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074747&bid=1&blank
074747-3,普通教室F,彰化縣,縣立大城國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074747&bid=3&blank
074747-7,普通教室,彰化縣,縣立大城國小,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074747&bid=7&blank
074749-1,宿舍,彰化縣,縣立西港國小,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074749&bid=1&blank
074749-2,辦公教學大樓,彰化縣,縣立西港國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074749&bid=2&blank
074750-1,豐美樓,彰化縣,縣立美豐國小,107年一般,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074750&bid=1&blank
074750-2,三豐樓,彰化縣,縣立美豐國小,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074750&bid=2&blank
074750-4,科學樓,彰化縣,縣立美豐國小,105年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074750&bid=4&blank
074751-4,一般教室(A),彰化縣,縣立頂庄國小,103年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074751&bid=4&blank
074752-1,北棟B,彰化縣,縣立潭墘國小,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074752&bid=1&blank
074752-2,西棟,彰化縣,縣立潭墘國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074752&bid=2&blank
074752-3,南棟,彰化縣,縣立潭墘國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074752&bid=3&blank
074752-4,北棟A,彰化縣,縣立潭墘國小,100年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074752&bid=4&blank
074753-1,第一棟教室,彰化縣,縣立竹塘國小,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074753&bid=1&blank
074754-1,教學大樓,彰化縣,縣立田頭國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074754&bid=1&blank
074756-1,西棟教室,彰化縣,縣立長安國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074756&bid=1&blank
074756-2,北棟教室,彰化縣,縣立長安國小,99年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074756&bid=2&blank
074757-3,教學大樓,彰化縣,縣立土庫國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074757&bid=3&blank
074760-1,小學用房屋A,彰化縣,縣立民權國小,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074760&bid=1&blank
074762-3,五忠、五孝,彰化縣,縣立草湖國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074762&bid=3&blank
074766-1,資料器材大樓,彰化縣,縣立新寶國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074766&bid=1&blank
074767-4,本校教室,彰化縣,縣立路上國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074767&bid=4&blank
074769-3,行政辦公及教室中,彰化縣,縣立和仁國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074769&bid=3&blank
074769-4,行政辦公及教室右,彰化縣,縣立和仁國小,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074769&bid=4&blank
074X5F-04-1,新生分班,彰化縣,彰化縣北斗鎮立幼兒園新生分班,105年幼兒園,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074X5F-04&bid=1&blank
074X5K-1,大城鄉立幼兒園,彰化縣,彰化縣大城鄉立幼兒園,105年幼兒園,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=074X5K&bid=1&blank
080302-13,資源大樓.格物樓,南投縣,國立南投高中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080302&bid=13&blank
080302-16,活動中心,南投縣,國立南投高中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080302&bid=16&blank
080302-18,教室兼機工實習工場,南投縣,國立南投高中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080302&bid=18&blank
080302-23,中辦室南投縣聯絡處,南投縣,國立南投高中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080302&bid=23&blank
080305-5,男生宿舍,南投縣,國立中興高中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080305&bid=5&blank
080305-9,中興樓,南投縣,國立中興高中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080305&bid=9&blank
080305-14,活動中心,南投縣,國立中興高中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080305&bid=14&blank
080307-13,商業教室,南投縣,國立竹山高中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080307&bid=13&blank
080307-20,力行樓,南投縣,國立竹山高中,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080307&bid=20&blank
080307-22,育樂堂,南投縣,國立竹山高中,99年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080307&bid=22&blank
080307-26,舊科學館,南投縣,國立竹山高中,99年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080307&bid=26&blank
080307-28,實習銀行,南投縣,國立竹山高中,102年個案,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080307&bid=28&blank
080308-2,女師宿舍二,南投縣,國立暨大附中,99年6批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080308&bid=2&blank
080308-4,餐廳家政教室,南投縣,國立暨大附中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080308&bid=4&blank
080308-6,男師宿舍,南投縣,國立暨大附中,99年6批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080308&bid=6&blank
080308-8,活動中心,南投縣,國立暨大附中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080308&bid=8&blank
080308-10,展望樓A,南投縣,國立暨大附中,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080308&bid=10&blank
080401-2,宿舍D棟,南投縣,國立仁愛高農,100年11批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=2&blank
080401-3,農業土木館,南投縣,國立仁愛高農,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=3&blank
080401-12,家事大樓,南投縣,國立仁愛高農,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=12&blank
080401-16,宿舍C棟,南投縣,國立仁愛高農,100年11批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=16&blank
080401-18,宿舍B棟,南投縣,國立仁愛高農,100年11批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=18&blank
080401-20,森林館大樓,南投縣,國立仁愛高農,99年6批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=20&blank
080401-21,女二舍,南投縣,國立仁愛高農,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=21&blank
080401-29,宿舍A棟,南投縣,國立仁愛高農,100年11批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080401&bid=29&blank
080403-8,綜合實習工廠,南投縣,國立埔里高工,98年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080403&bid=8&blank
080404-5,特別教室,南投縣,國立南投高商,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080404&bid=5&blank
080410-1,資訊大樓E,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=1&blank
080410-2,實習大樓F,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=2&blank
080410-3,專科教室C,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=3&blank
080410-5,行政大樓D,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=5&blank
080410-9,普通教室B,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=9&blank
080410-11,普通教室A,南投縣,國立水里商工,98年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=080410&bid=11&blank
081409-2,調酒教室,南投縣,私立同德家商,100年自籌,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=081409&bid=2&blank
084309-1,活動中心,南投縣,縣立旭光高中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084309&bid=1&blank
084501-1,西棟教學大樓,南投縣,縣立南投國中,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084501&bid=1&blank
084501-2,活動中心,南投縣,縣立南投國中,108年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084501&bid=2&blank
084502-1,西棟教學大樓,南投縣,縣立南崗國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084502&bid=1&blank
084502-2,南棟教室,南投縣,縣立南崗國中,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084502&bid=2&blank
084502-3,體育館,南投縣,縣立南崗國中,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084502&bid=3&blank
084502-4,行政大樓,南投縣,縣立南崗國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084502&bid=4&blank
084502-5,北棟二大樓,南投縣,縣立南崗國中,104年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084502&bid=5&blank
084503-1,中興樓,南投縣,縣立中興國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084503&bid=1&blank
084507-1,活動中心,南投縣,縣立宏仁國中,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084507&bid=1&blank
084508-4,電腦教室,南投縣,縣立草屯國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=4&blank
084508-5,昌期樓,南投縣,縣立草屯國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=5&blank
084508-6,成德樓,南投縣,縣立草屯國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=6&blank
084508-7,慎思樓(北棟教室),南投縣,縣立草屯國中,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=7&blank
084508-8,活動中心,南投縣,縣立草屯國中,101年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=8&blank
084508-9,琴房,南投縣,縣立草屯國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084508&bid=9&blank
084512-1,專科教室,南投縣,縣立延和國中,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084512&bid=1&blank
084514-3,樂群館,南投縣,縣立瑞竹國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084514&bid=3&blank
084514-4,教師宿舍,南投縣,縣立瑞竹國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084514&bid=4&blank
084516-1,A棟教室,南投縣,縣立名間國中,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084516&bid=1&blank
084516-4,活動中心,南投縣,縣立名間國中,104年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084516&bid=4&blank
084520-1,活動中心,南投縣,縣立中寮國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084520&bid=1&blank
084522-3,技藝教室及B棟-A,南投縣,縣立魚池國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084522&bid=3&blank
084522-4,技藝教室及B棟-B,南投縣,縣立魚池國中,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084522&bid=4&blank
084522-5,C棟教室-A,南投縣,縣立魚池國中,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084522&bid=5&blank
084522-6,C棟教室-B,南投縣,縣立魚池國中,100年3批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084522&bid=6&blank
084523-1,禮堂(圖書館),南投縣,縣立明潭國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084523&bid=1&blank
084523-2,宿舍1,南投縣,縣立明潭國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084523&bid=2&blank
084523-3,宿舍2,南投縣,縣立明潭國中,103年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084523&bid=3&blank
084524-1,活動中心,南投縣,縣立國姓國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084524&bid=1&blank
084524-2,專科教室,南投縣,縣立國姓國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084524&bid=2&blank
084524-3,烹飪教室,南投縣,縣立國姓國中,105年4批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084524&bid=3&blank
084525-1,校長宿舍,南投縣,縣立北梅國中,104年9批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084525&bid=1&blank
084525-2,教師宿舍,南投縣,縣立北梅國中,104年9批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084525&bid=2&blank
084526-6,宿舍,南投縣,縣立北山國中,106年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084526&bid=6&blank
084527-1,體育館,南投縣,縣立水里國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084527&bid=1&blank
084527-6,電腦教室,南投縣,縣立水里國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084527&bid=6&blank
084527-8,宿舍A,南投縣,縣立水里國中,107年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084527&bid=8&blank
084529-1,活動中心,南投縣,縣立信義國中,104年5批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084529&bid=1&blank
084530-1,活動中心,南投縣,縣立同富國中,104年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084530&bid=1&blank
084531-1,專科教室1,南投縣,縣立仁愛國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084531&bid=1&blank
084531-2,雅農學院 (宿舍),南投縣,縣立仁愛國中,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084531&bid=2&blank
084531-5,電腦教室,南投縣,縣立仁愛國中,104年9批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084531&bid=5&blank
084531-6,活動中心,南投縣,縣立仁愛國中,104年9批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084531&bid=6&blank
084601-2,明德樓-A,南投縣,縣立南投國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084601&bid=2&blank
084601-3,明德樓-B,南投縣,縣立南投國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084601&bid=3&blank
084601-4,行政大樓,南投縣,縣立南投國小,102年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084601&bid=4&blank
084605-1,行政大樓,南投縣,縣立西嶺國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084605&bid=1&blank
084606-2,C棟教學大樓,南投縣,縣立德興國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084606&bid=2&blank
084607-1,專科教室,南投縣,縣立光華國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=1&blank
084607-2,普通教室,南投縣,縣立光華國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=2&blank
084607-3,行政樓暨教室,南投縣,縣立光華國小,98年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=3&blank
084607-5,幼稚園,南投縣,縣立光華國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=5&blank
084607-6,三年級樓,南投縣,縣立光華國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=6&blank
084607-10,視廳教室,南投縣,縣立光華國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084607&bid=10&blank
084608-2,專任教室,南投縣,縣立光榮國小,99年1批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084608&bid=2&blank
084608-4,A棟教學大樓,南投縣,縣立光榮國小,100年2批,https://school.ncree.org.tw/school/control/building/construction-summary1.php?sid=084608&bid=4&blank
