id,name,county
0,國立臺東大學,臺東縣
1,國立華僑高級中等學校,新北市
2,市立泰山高中,新北市
3,市立板橋高中,新北市
4,市立中和高中,新北市
5,市立新莊高中,新北市
6,市立瑞芳高工,新北市
7,市立三重商工,新北市
8,市立新北高工,新北市
9,市立淡水商工,新北市
10,市立海山高中,新北市
11,市立三重高中,新北市
12,市立永平高中,新北市
13,市立樹林高中,新北市
14,市立明德高中,新北市
15,市立秀峰高中,新北市
16,市立金山高中,新北市
17,市立安康高中,新北市
18,市立雙溪高中,新北市
19,市立石碇高中,新北市
20,市立清水高中,新北市
21,市立三民高中,新北市
22,市立板橋國中,新北市
23,市立重慶國中,新北市
24,市立江翠國中,新北市
25,市立中山國中,新北市
26,市立新埔國中,新北市
27,市立新莊國中,新北市
28,市立新泰國中,新北市
29,市立福營國中,新北市
30,市立頭前國中,新北市
31,市立光榮國中,新北市
32,市立明志國中,新北市
33,市立碧華國中,新北市
34,市立永和國中,新北市
35,市立福和國中,新北市
36,市立中和國中,新北市
37,市立積穗國中,新北市
38,市立漳和國中,新北市
39,市立鶯歌國中,新北市
40,市立柑園國中,新北市
41,市立土城國中,新北市
42,市立三峽國中,新北市
43,市立八里國中,新北市
44,市立泰山國中,新北市
45,市立五股國中,新北市
46,市立蘆洲國中,新北市
47,市立林口國中,新北市
48,市立淡水國中,新北市
49,市立三芝國中,新北市
50,市立石門國中,新北市
51,市立萬里國中,新北市
52,市立坪林國中,新北市
53,市立文山國中,新北市
54,市立五峰國中,新北市
55,市立瑞芳國中,新北市
56,市立欽賢國中,新北市
57,市立欽賢國中(鼻頭分部),新北市
58,市立貢寮國中,新北市
59,市立深坑國中,新北市
60,市立平溪國中,新北市
61,市立烏來國中(小),新北市
62,市立溪崑國中,新北市
63,市立自強國中,新北市
64,市立中正國中,新北市
65,市立中平國中,新北市
66,市立鳳鳴國中,新北市
67,市立三和國中,新北市
68,市立光復高中,新北市
69,市立尖山國中,新北市
70,市立正德國中,新北市
71,市立正德國中(賢孝校區),新北市
72,市立樟樹國際實創高中,新北市
73,市立育林國中,新北市
74,市立青山國中(小),新北市
75,市立二重國中,新北市
76,市立大觀國中,新北市
77,市立忠孝國中,新北市
78,市立國光國小,新北市
79,市立新埔國小,新北市
80,市立埔墘國小,新北市
81,市立莒光國小,新北市
82,市立後埔國小,新北市
83,市立江翠國小,新北市
84,市立文聖國小,新北市
85,市立沙崙國小,新北市
86,市立文德國小,新北市
87,市立樹林國小,新北市
88,市立文林國小,新北市
89,市立大同國小,新北市
90,市立山佳國小,新北市
91,市立鶯歌國小,新北市
92,市立二橋國小,新北市
93,市立中湖國小,新北市
94,市立鳳鳴國小,新北市
95,市立三峽國小,新北市
96,市立大埔國小,新北市
97,市立民義國小,新北市
98,市立成福國小,新北市
99,市立建安國小,新北市
100,市立插角國小,新北市
101,市立插角國小(金敏分校),新北市
102,市立五寮國小,新北市
103,市立中和國小,新北市
104,市立復興國小,新北市
105,市立興南國小,新北市
106,市立秀山國小,新北市
107,市立積穗國小,新北市
108,市立自強國小,新北市
109,市立錦和國小,新北市
110,市立景新國小,新北市
111,市立永和國小,新北市
112,市立秀朗國小,新北市
113,市立網溪國小,新北市
114,市立永平國小,新北市
115,市立土城國小,新北市
116,市立清水國小,新北市
117,市立頂埔國小,新北市
118,市立廣福國小,新北市
119,市立汐止國小,新北市
120,市立長安國小,新北市
121,市立崇德國小,新北市
122,市立北峰國小,新北市
123,市立白雲國小(碧雲分校),新北市
124,市立大坪國小(溪底分班),新北市
125,市立中角國小,新北市
126,市立三和國小,新北市
127,市立新店國小,新北市
128,市立直潭國小,新北市
129,市立大豐國小,新北市
130,市立中正國小,新北市
131,市立安坑國小,新北市
132,市立雙城國小,新北市
133,市立屈尺國小,新北市
134,市立屈尺國小(廣興分校),新北市
135,市立龜山國小,新北市
136,市立深坑國小,新北市
137,市立和平國小,新北市
138,市立永定國小,新北市
139,市立坪林國小,新北市
140,市立坪林國小(漁光分校),新北市
141,市立坪林國小(闊瀨分校),新北市
142,市立福山國小,新北市
143,市立瑞柑國小,新北市
144,市立九份國小,新北市
145,市立瓜山國小,新北市
146,市立濂洞國小,新北市
147,市立瑞亭國小,新北市
148,市立吉慶國小,新北市
149,市立鼻頭國小,新北市
150,市立雙溪國小,新北市
151,市立柑林國小,新北市
152,市立貢寮國小,新北市
153,市立澳底國小,新北市
154,市立和美國小,新北市
155,市立福連國小,新北市
156,市立十分國小,新北市
157,市立淡水國小,新北市
158,市立文化國小,新北市
159,市立天生國小,新北市
160,市立水源國小,新北市
161,市立興仁國小,新北市
162,市立忠山國小,新北市
163,市立竹圍國小,新北市
164,市立石門國小,新北市
165,市立乾華國小,新北市
166,市立老梅國小,新北市
167,市立橫山國小,新北市
168,市立新莊國小,新北市
169,市立中港國小,新北市
170,市立思賢國小,新北市
171,市立頭前國小,新北市
172,市立國泰國小,新北市
173,市立豐年國小,新北市
174,市立丹鳳國小,新北市
175,市立光華國小,新北市
176,市立民安國小,新北市
177,市立昌隆國小,新北市
178,市立泰山國小,新北市
179,市立明志國小,新北市
180,市立成州國小,新北市
181,市立更寮國小,新北市
182,市立五股國小,新北市
183,市立蘆洲國小,新北市
184,市立鷺江國小,新北市
185,市立八里國小,新北市
186,市立米倉國小,新北市
187,市立林口國小,新北市
188,市立嘉寶國小,新北市
189,市立瑞平國小,新北市
190,市立厚德國小,新北市
191,市立碧華國小,新北市
192,市立光興國小,新北市
193,市立正義國小,新北市
194,市立二重國小,新北市
195,市立中山國小,新北市
196,市立三多國小,新北市
197,市立實踐國小,新北市
198,市立大觀國小,新北市
199,市立溪洲國小,新北市
200,市立信義國小,新北市
201,市立重慶國小,新北市
202,市立樂利國小,新北市
203,市立安和國小,新北市
204,市立彭福國小,新北市
205,市立育林國小,新北市
206,市立建國國小,新北市
207,市立安溪國小,新北市
208,市立樟樹國小,新北市
209,市立金美國小,新北市
210,市立新和國小,新北市
211,市立重陽國小,新北市
212,市立五華國小,新北市
213,市立成功國小,新北市
214,市立仁愛國小,新北市
215,市立榮富國小,新北市
216,市立裕民國小,新北市
217,市立新泰國小,新北市
218,市立中信國小,新北市
219,市立德音國小,新北市
220,市立麗園國小,新北市
221,市立北新國小,新北市
222,市立同榮國小,新北市
223,市立秀峰國小,新北市
224,市立金龍國小,新北市
225,市立介壽國小,新北市
226,市立集美國小,新北市
227,市立永吉國小,新北市
228,市立義學國小,新北市
229,新北市立蘆洲幼兒園,新北市
230,國立蘭陽女中,宜蘭縣
231,國立宜蘭高中,宜蘭縣
232,國立羅東高中,宜蘭縣
233,國立羅東高商,宜蘭縣
234,國立蘇澳海事,宜蘭縣
235,國立羅東高工,宜蘭縣
236,國立頭城家商,宜蘭縣
237,國立臺東專科學校,臺東縣
238,縣立南澳高中,宜蘭縣
239,縣立宜蘭國中,宜蘭縣
240,縣立復興國中,宜蘭縣
241,縣立羅東國中,宜蘭縣
242,縣立東光國中,宜蘭縣
243,縣立國華國中,宜蘭縣
244,縣立蘇澳國中,宜蘭縣
245,縣立文化國中,宜蘭縣
246,縣立三星國中,宜蘭縣
247,縣立礁溪國中,宜蘭縣
248,縣立吳沙國中,宜蘭縣
249,縣立冬山國中,宜蘭縣
250,縣立順安國中,宜蘭縣
251,縣立五結國中,宜蘭縣
252,縣立興中國中,宜蘭縣
253,縣立員山國中,宜蘭縣
254,縣立大同國中,宜蘭縣
255,縣立中山國小,宜蘭縣
256,縣立力行國小,宜蘭縣
257,縣立新生國小,宜蘭縣
258,縣立光復國小,宜蘭縣
259,縣立黎明國小,宜蘭縣
260,縣立南屏國小,宜蘭縣
261,縣立羅東國小,宜蘭縣
262,縣立成功國小,宜蘭縣
263,縣立公正國小,宜蘭縣
264,縣立北成國小,宜蘭縣
265,縣立竹林國小,宜蘭縣
266,縣立蘇澳國小,宜蘭縣
267,縣立士敏國小,宜蘭縣
268,縣立南安國小,宜蘭縣
269,縣立頭城國小,宜蘭縣
270,縣立竹安國小,宜蘭縣
271,縣立大溪國小,宜蘭縣
272,縣立梗枋國小,宜蘭縣
273,縣立礁溪國小,宜蘭縣
274,縣立四結國小,宜蘭縣
275,縣立龍潭國小,宜蘭縣
276,縣立員山國小,宜蘭縣
277,縣立同樂國小,宜蘭縣
278,縣立壯圍國小,宜蘭縣
279,縣立古亭國小,宜蘭縣
280,縣立過嶺國小,宜蘭縣
281,縣立大福國小,宜蘭縣
282,縣立新南國小,宜蘭縣
283,縣立五結國小,宜蘭縣
284,縣立學進國小,宜蘭縣
285,縣立利澤國小,宜蘭縣
286,縣立順安國小,宜蘭縣
287,縣立武淵國小,宜蘭縣
288,縣立三星國小,宜蘭縣
289,縣立大洲國小,宜蘭縣
290,縣立大隱國小,宜蘭縣
291,縣立四季國小,宜蘭縣
292,縣立四季國小(英士分校),宜蘭縣
293,縣立大同國小,宜蘭縣
294,縣立大同國小(樂水分校),宜蘭縣
295,縣立寒溪國小,宜蘭縣
296,縣立碧候國小,宜蘭縣
297,縣立澳花國小,宜蘭縣
298,縣立金岳國小,宜蘭縣
299,縣立金洋國小,宜蘭縣
300,宜蘭縣三星鄉立幼兒園,宜蘭縣
301,宜蘭縣大同鄉立幼兒園樂水分班,宜蘭縣
302,宜蘭縣大同鄉立幼兒園四季分班,宜蘭縣
303,市立桃園高中,桃園市
304,國立中央大學附屬中壢高中,桃園市
305,市立武陵高中,桃園市
306,市立楊梅高中,桃園市
307,市立龍潭高中,桃園市
308,國立桃園農工,桃園市
309,市立中壢高商,桃園市
310,市立中壢家商,桃園市
311,私立振聲高中,桃園市
312,市立大溪高級中等學校,桃園市
313,市立壽山高級中等學校,桃園市
314,市立永豐高級中等學校,桃園市
315,市立桃園國中,桃園市
316,市立青溪國中,桃園市
317,市立文昌國中,桃園市
318,市立建國國中,桃園市
319,市立中興國中,桃園市
320,市立南崁國中,桃園市
321,市立竹圍國中,桃園市
322,市立仁和國中,桃園市
323,市立八德國中,桃園市
324,市立大成國中,桃園市
325,市立中壢國中,桃園市
326,市立平南國中,桃園市
327,市立新明國中,桃園市
328,市立內壢國中,桃園市
329,市立大崙國中,桃園市
330,市立龍岡國中,桃園市
331,市立興南國中,桃園市
332,市立自強國中,桃園市
333,市立東興國中,桃園市
334,市立楊梅國中,桃園市
335,市立仁美國中,桃園市
336,市立富岡國中,桃園市
337,市立瑞原國中,桃園市
338,市立觀音國中,桃園市
339,市立草漯國中,桃園市
340,市立新屋高中,桃園市
341,市立大坡國中,桃園市
342,市立永安國中,桃園市
343,市立龍潭國中,桃園市
344,市立凌雲國中,桃園市
345,市立石門國中,桃園市
346,市立介壽國中,桃園市
347,市立平興國中,桃園市
348,市立龍興國中,桃園市
349,市立福豐國中,桃園市
350,市立光明國中,桃園市
351,市立迴龍國中(小),桃園市
352,市立平鎮國中,桃園市
353,市立桃園國小,桃園市
354,市立東門國小,桃園市
355,市立成功國小,桃園市
356,市立會稽國小,桃園市
357,市立建國國小,桃園市
358,市立南門國小,桃園市
359,市立北門國小,桃園市
360,市立公埔國小,桃園市
361,市立大竹國小,桃園市
362,市立頂社國小,桃園市
363,市立大園國小,桃園市
364,市立內海國小,桃園市
365,市立潮音國小,桃園市
366,市立五權國小,桃園市
367,市立龜山國小,桃園市
368,市立大坑國小,桃園市
369,市立山頂國小,桃園市
370,市立大成國小,桃園市
371,市立大勇國小,桃園市
372,市立瑞豐國小,桃園市
373,市立大安國小,桃園市
374,市立茄苳國小,桃園市
375,市立廣興國小,桃園市
376,市立大溪國小,桃園市
377,市立美華國小,桃園市
378,市立內柵國小,桃園市
379,市立福安國小,桃園市
380,市立百吉國小,桃園市
381,市立中興國小,桃園市
382,市立員樹林國小,桃園市
383,市立仁善國小,桃園市
384,市立僑愛國小,桃園市
385,市立南興國小,桃園市
386,市立永福國小,桃園市
387,市立中平國小,桃園市
388,市立新明國小,桃園市
389,市立新街國小,桃園市
390,市立信義國小,桃園市
391,市立普仁國小,桃園市
392,市立富台國小,桃園市
393,市立內壢國小,桃園市
394,市立山東國小,桃園市
395,市立中正國小,桃園市
396,市立自立國小,桃園市
397,市立龍岡國小,桃園市
398,市立內定國小,桃園市
399,市立南勢國小,桃園市
400,市立宋屋國小,桃園市
401,市立新勢國小,桃園市
402,市立忠貞國小,桃園市
403,市立山豐國小,桃園市
404,市立復旦國小,桃園市
405,市立北勢國小,桃園市
406,市立楊梅國小,桃園市
407,市立水美國小,桃園市
408,市立瑞埔國小,桃園市
409,市立四維國小,桃園市
410,市立新屋國小,桃園市
411,市立頭洲國小,桃園市
412,市立永安國小,桃園市
413,市立蚵間國小,桃園市
414,市立觀音國小,桃園市
415,市立新坡國小,桃園市
416,市立草漯國小,桃園市
417,市立龍潭國小,桃園市
418,市立德龍國小,桃園市
419,市立潛龍國小,桃園市
420,市立石門國小,桃園市
421,市立龍源國小,桃園市
422,市立三和國小,桃園市
423,市立武漢國小,桃園市
424,市立介壽國小,桃園市
425,市立義盛國小,桃園市
426,市立霞雲國小,桃園市
427,市立奎輝國小,桃園市
428,市立光華國小,桃園市
429,市立高義國小,桃園市
430,市立三光國小,桃園市
431,市立羅浮國小(高坡分校),桃園市
432,市立巴崚國小,桃園市
433,市立東安國小,桃園市
434,市立錦興國小,桃園市
435,市立興國國小,桃園市
436,市立華勛國小,桃園市
437,市立同安國小,桃園市
438,市立建德國小,桃園市
439,市立大有國小,桃園市
440,市立光明國小,桃園市
441,市立忠福國小,桃園市
442,桃園市龍潭區立幼兒園烏林分班,桃園市
443,桃園市立楊梅幼兒園,桃園市
444,桃園市立楊梅幼兒園楊梅分班,桃園市
445,桃園市立楊梅幼兒園大東分班,桃園市
446,桃園市立大園幼兒園三和分班,桃園市
447,大溪鎮立幼兒園內柵分班,桃園市
448,大溪鎮立幼兒園頭寮分班,桃園市
449,國立竹東高中,新竹縣
450,國立關西高中,新竹縣
451,縣立湖口高中,新竹縣
452,縣立員東國中,新竹縣
453,縣立關西國中,新竹縣
454,縣立石光國中,新竹縣
455,縣立富光國中,新竹縣
456,縣立新埔國中,新竹縣
457,縣立照門國中,新竹縣
458,縣立竹北國中,新竹縣
459,縣立鳳岡國中,新竹縣
460,縣立精華國中,新竹縣
461,縣立華山國中,新竹縣
462,縣立寶山國中,新竹縣
463,縣立寶山國中(莒光分部),新竹縣
464,縣立峨眉國中,新竹縣
465,縣立新湖國中,新竹縣
466,縣立中正國中,新竹縣
467,縣立五峰國中,新竹縣
468,縣立尖石國中,新竹縣
469,縣立關西國小,新竹縣
470,縣立東安國小,新竹縣
471,縣立南和國小,新竹縣
472,縣立太平國小,新竹縣
473,縣立東光國小,新竹縣
474,縣立錦山國小,新竹縣
475,縣立玉山國小,新竹縣
476,縣立新埔國小,新竹縣
477,縣立新星國小,新竹縣
478,縣立清水國小,新竹縣
479,縣立照東國小,新竹縣
480,縣立寶石國小,新竹縣
481,縣立竹東國小,新竹縣
482,縣立中山國小,新竹縣
483,縣立竹中國小,新竹縣
484,縣立員崠國小,新竹縣
485,縣立陸豐國小,新竹縣
486,縣立竹仁國小,新竹縣
487,縣立新社國小,新竹縣
488,縣立東海國小,新竹縣
489,縣立豐田國小,新竹縣
490,縣立鳳岡國小,新竹縣
491,縣立新湖國小,新竹縣
492,縣立和興國小,新竹縣
493,縣立山崎國小,新竹縣
494,縣立長安國小,新竹縣
495,縣立中興國小,新竹縣
496,縣立華興國小,新竹縣
497,縣立田寮國小,新竹縣
498,縣立大肚國小,新竹縣
499,縣立沙坑國小,新竹縣
500,縣立新豐國小,新竹縣
501,縣立瑞興國小,新竹縣
502,縣立福龍國小,新竹縣
503,縣立五龍國小,新竹縣
504,縣立寶山國小,新竹縣
505,縣立雙溪國小,新竹縣
506,縣立北埔國小,新竹縣
507,縣立峨眉國小,新竹縣
508,縣立富興國小,新竹縣
509,縣立嘉興國小,新竹縣
510,縣立嘉興國小(義興分校),新竹縣
511,縣立新樂國小,新竹縣
512,縣立玉峰國小,新竹縣
513,縣立秀巒國小,新竹縣
514,縣立秀巒國小(田埔分校),新竹縣
515,縣立新光國小,新竹縣
516,縣立五峰國小,新竹縣
517,縣立桃山國小,新竹縣
518,縣立花園國小,新竹縣
519,縣立花園國小(竹林分校),新竹縣
520,國立苗栗高中,苗栗縣
521,國立竹南高中,苗栗縣
522,國立卓蘭高中,苗栗縣
523,國立大湖農工,苗栗縣
524,國立苗栗農工,苗栗縣
525,國立苗栗高商,苗栗縣
526,縣立興華高中,苗栗縣
527,縣立苗栗國中,苗栗縣
528,縣立大倫國中,苗栗縣
529,縣立明仁國中,苗栗縣
530,縣立頭屋國中,苗栗縣
531,縣立公館國中,苗栗縣
532,縣立鶴岡國中,苗栗縣
533,縣立文林國中,苗栗縣
534,縣立文林國中(文隆分部),苗栗縣
535,縣立三義高中,苗栗縣
536,縣立致民國中,苗栗縣
537,縣立通霄國中,苗栗縣
538,縣立南和國中,苗栗縣
539,縣立烏眉國中,苗栗縣
540,縣立啟新國中,苗栗縣
541,縣立文英國中,苗栗縣
542,縣立三灣國中,苗栗縣
543,縣立南庄國中,苗栗縣
544,縣立造橋國中,苗栗縣
545,縣立大西國中,苗栗縣
546,縣立維真國中,苗栗縣
547,縣立大湖國中,苗栗縣
548,縣立南湖國中,苗栗縣
549,縣立獅潭國中,苗栗縣
550,縣立建國國中,苗栗縣
551,縣立建功國小,苗栗縣
552,縣立大同國小,苗栗縣
553,縣立僑育國小,苗栗縣
554,縣立文山國小,苗栗縣
555,縣立頭屋國小,苗栗縣
556,縣立明德國小,苗栗縣
557,縣立公館國小,苗栗縣
558,縣立五穀國小,苗栗縣
559,縣立鶴岡國小,苗栗縣
560,縣立開礦國小,苗栗縣
561,縣立南河國小,苗栗縣
562,縣立銅鑼國小,苗栗縣
563,縣立新隆國小,苗栗縣
564,縣立興隆國小,苗栗縣
565,縣立文峰國小,苗栗縣
566,縣立建中國小,苗栗縣
567,縣立僑成國小,苗栗縣
568,縣立鯉魚國小,苗栗縣
569,縣立苑裡國小,苗栗縣
570,縣立中正國小,苗栗縣
571,縣立藍田國小,苗栗縣
572,縣立中山國小,苗栗縣
573,縣立林森國小,苗栗縣
574,縣立蕉埔國小,苗栗縣
575,縣立通霄國小,苗栗縣
576,縣立啟明國小,苗栗縣
577,縣立坪頂國小,苗栗縣
578,縣立烏眉國小楓樹分校,苗栗縣
579,縣立福興武術國(中)小,苗栗縣
580,縣立西湖國小,苗栗縣
581,縣立僑文國小,苗栗縣
582,縣立頭份國小,苗栗縣
583,縣立永貞國小,苗栗縣
584,縣立尖山國小,苗栗縣
585,縣立僑善國小,苗栗縣
586,縣立斗煥國小,苗栗縣
587,縣立后庄國小,苗栗縣
588,縣立新興國小,苗栗縣
589,縣立照南國小,苗栗縣
590,縣立大埔國小,苗栗縣
591,縣立頂埔國小,苗栗縣
592,縣立三灣國小,苗栗縣
593,縣立大河國小,苗栗縣
594,縣立錦水國小大坪分校,苗栗縣
595,縣立南庄國小,苗栗縣
596,縣立田美國小,苗栗縣
597,縣立南埔國小,苗栗縣
598,縣立東河國小,苗栗縣
599,縣立蓬萊國小,苗栗縣
600,縣立談文國小,苗栗縣
601,縣立錦水國小,苗栗縣
602,縣立龍昇國小,苗栗縣
603,縣立僑樂國小,苗栗縣
604,縣立新港國民中小學(豐湖校區),苗栗縣
605,縣立後龍國小,苗栗縣
606,縣立龍坑國小,苗栗縣
607,縣立成功國小,苗栗縣
608,縣立大湖國小,苗栗縣
609,縣立東興國小,苗栗縣
610,縣立栗林國小,苗栗縣
611,縣立獅潭國小,苗栗縣
612,縣立豐田國小,苗栗縣
613,縣立坪林國小,苗栗縣
614,縣立雙連國小,苗栗縣
615,縣立泰安國(中)小,苗栗縣
616,縣立清安國小,苗栗縣
617,縣立象鼻國小,苗栗縣
618,縣立建國國小,苗栗縣
619,縣立竹興國小,苗栗縣
620,縣立仁愛國小,苗栗縣
621,縣立士林國小,苗栗縣
622,市立大甲高中,臺中市
623,市立清水高中,臺中市
624,市立豐原高中,臺中市
625,市立豐原高商,臺中市
626,市立大甲高工,臺中市
627,市立沙鹿高工,臺中市
628,市立霧峰農工,臺中市
629,市立臺中啟明學校,臺中市
630,私立明台高中,臺中市
631,私立明道高中,臺中市
632,私立華盛頓高中,臺中市
633,市立后綜高中,臺中市
634,市立大里高中,臺中市
635,市立新社高中,臺中市
636,市立長億高中,臺中市
637,市立中港高中,臺中市
638,市立豐原國中,臺中市
639,市立豐東國中,臺中市
640,市立豐南國中,臺中市
641,市立潭子國中,臺中市
642,市立大雅國中,臺中市
643,市立神岡國中,臺中市
644,市立外埔國中,臺中市
645,市立大甲國中,臺中市
646,市立日南國中,臺中市
647,市立大安國中,臺中市
648,市立清水國中,臺中市
649,市立清泉國中,臺中市
650,市立沙鹿國中,臺中市
651,市立梧棲國中,臺中市
652,市立龍井國中,臺中市
653,市立四箴國中,臺中市
654,市立大道國中,臺中市
655,市立烏日國中,臺中市
656,市立溪南國中,臺中市
657,市立霧峰國中,臺中市
658,市立中平國中,臺中市
659,市立東勢國中,臺中市
660,市立東華國中,臺中市
661,市立東新國中,臺中市
662,市立成功國中,臺中市
663,市立和平國中,臺中市
664,市立北勢國中,臺中市
665,市立鹿寮國中,臺中市
666,市立光榮國中,臺中市
667,市立潭秀國中,臺中市
668,市立順天國中,臺中市
669,市立清海國中,臺中市
670,市立大華國中,臺中市
671,市立新光國中,臺中市
672,市立光正國中,臺中市
673,市立豐陽國中,臺中市
674,市立豐原國小,臺中市
675,市立瑞穗國小,臺中市
676,市立南陽國小,臺中市
677,市立富春國小,臺中市
678,市立豐村國小,臺中市
679,市立翁子國小,臺中市
680,市立豐田國小,臺中市
681,市立合作國小,臺中市
682,市立內埔國小,臺中市
683,市立后里國小,臺中市
684,市立月眉國小,臺中市
685,市立七星國小,臺中市
686,市立育英國小,臺中市
687,市立后里區泰安國小,臺中市
688,市立神岡國小,臺中市
689,市立豐洲國小,臺中市
690,市立圳堵國小,臺中市
691,市立岸裡國小,臺中市
692,市立大雅國小,臺中市
693,市立三和國小,臺中市
694,市立大明國小,臺中市
695,市立上楓國小,臺中市
696,市立汝鎏國小,臺中市
697,市立陽明國小,臺中市
698,市立潭子國小,臺中市
699,市立僑忠國小,臺中市
700,市立東寶國小,臺中市
701,市立安定國小,臺中市
702,市立鐵山國小,臺中市
703,市立馬鳴國小,臺中市
704,市立水美國小,臺中市
705,市立東勢區成功國小,臺中市
706,市立新成國小,臺中市
707,市立明正國小,臺中市
708,市立新社國小,臺中市
709,市立新社區東興國小,臺中市
710,市立中和國小,臺中市
711,市立清水國小,臺中市
712,市立西寧國小,臺中市
713,市立建國國小,臺中市
714,市立大秀國小,臺中市
715,市立甲南國小,臺中市
716,市立高美國小,臺中市
717,市立東山國小,臺中市
718,市立梧棲國小,臺中市
719,市立梧南國小,臺中市
720,市立梧棲區中正國小,臺中市
721,市立永寧國小,臺中市
722,市立大甲國小,臺中市
723,市立德化國小,臺中市
724,市立大甲區文昌國小,臺中市
725,市立順天國小,臺中市
726,市立日南國小,臺中市
727,市立東明國小,臺中市
728,市立華龍國小,臺中市
729,市立西岐國小,臺中市
730,市立沙鹿國小,臺中市
731,市立文光國小,臺中市
732,市立竹林國小,臺中市
733,市立北勢國小,臺中市
734,市立公明國小,臺中市
735,市立公館國小,臺中市
736,市立大安國小,臺中市
737,市立三光國小,臺中市
738,市立龍山國小,臺中市
739,市立龍井國小,臺中市
740,市立龍港國小,臺中市
741,市立龍泉國小,臺中市
742,市立龍峰國小,臺中市
743,市立僑仁國小,臺中市
744,市立喀哩國小,臺中市
745,市立東園國小,臺中市
746,市立溪尾國小,臺中市
747,市立五光國小,臺中市
748,市立大肚國小,臺中市
749,市立瑞峰國小,臺中市
750,市立永順國小,臺中市
751,市立追分國小,臺中市
752,市立大忠國小,臺中市
753,市立大里國小,臺中市
754,市立內新國小,臺中市
755,市立崇光國小,臺中市
756,市立草湖國小,臺中市
757,市立霧峰國小,臺中市
758,市立四德國小,臺中市
759,市立萬豐國小,臺中市
760,市立霧峰區光正國小,臺中市
761,市立宜欣國小,臺中市
762,市立新光國小,臺中市
763,市立太平區坪林國小,臺中市
764,市立太平區坪林國小(坪廍分校),臺中市
765,市立黃竹國小,臺中市
766,市立頭汴國小,臺中市
767,市立東汴國小,臺中市
768,市立博屋瑪國小,臺中市
769,市立博愛國小,臺中市
770,市立梨山國(中)小,臺中市
771,市立益民國小,臺中市
772,市立槺榔國小,臺中市
773,市立建平國小,臺中市
774,市立潭陽國小,臺中市
775,市立太平區中華國小,臺中市
776,市立中港國小,臺中市
777,市立東平國小,臺中市
778,市立新盛國小,臺中市
779,市立大元國小,臺中市
780,市立新平國小,臺中市
781,市立葫蘆墩國小,臺中市
782,市立美群國小,臺中市
783,市立吳厝國小,臺中市
784,市立車籠埔國小,臺中市
785,臺中市立沙鹿幼兒園埔子分班,臺中市
786,國立彰化女中,彰化縣
787,國立員林高中,彰化縣
788,國立彰化高中,彰化縣
789,國立鹿港高中,彰化縣
790,國立溪湖高中,彰化縣
791,國立彰師附工,彰化縣
792,國立永靖高工,彰化縣
793,國立二林工商,彰化縣
794,國立彰化高商,彰化縣
795,國立員林農工,彰化縣
796,國立員林家商,彰化縣
797,國立北斗家商,彰化縣
798,國立和美實驗學校,彰化縣
799,私立大慶商工,彰化縣
800,縣立彰化藝術高中,彰化縣
801,縣立北斗國中,彰化縣
802,縣立鹿港國中,彰化縣
803,縣立鹿鳴國中,彰化縣
804,縣立線西國中,彰化縣
805,縣立陽明國中,彰化縣
806,縣立彰安國中,彰化縣
807,縣立彰德國中,彰化縣
808,縣立明倫國中,彰化縣
809,縣立萬興國中,彰化縣
810,縣立竹塘國中,彰化縣
811,縣立溪湖國中,彰化縣
812,縣立埔鹽國中,彰化縣
813,縣立福興國中,彰化縣
814,縣立秀水國中,彰化縣
815,縣立和美高中,彰化縣
816,縣立伸港國中,彰化縣
817,縣立大村國中,彰化縣
818,縣立花壇國中,彰化縣
819,縣立永靖國中,彰化縣
820,縣立二水國中,彰化縣
821,縣立社頭國中,彰化縣
822,縣立田尾國中,彰化縣
823,縣立溪州國中,彰化縣
824,縣立溪陽國中,彰化縣
825,縣立埤頭國中,彰化縣
826,縣立和群國中,彰化縣
827,縣立大同國中,彰化縣
828,縣立原斗國中(小),彰化縣
829,縣立中山國小,彰化縣
830,縣立民生國小,彰化縣
831,縣立平和國小,彰化縣
832,縣立南郭國小,彰化縣
833,縣立南興國小,彰化縣
834,縣立泰和國小,彰化縣
835,縣立國聖國小,彰化縣
836,縣立忠孝國小,彰化縣
837,縣立芬園國小,彰化縣
838,縣立富山國小,彰化縣
839,縣立同安國小,彰化縣
840,縣立花壇國小,彰化縣
841,縣立文祥國小,彰化縣
842,縣立華南國小,彰化縣
843,縣立僑愛國小,彰化縣
844,縣立三春國小,彰化縣
845,縣立和美國小,彰化縣
846,縣立和東國小,彰化縣
847,縣立大嘉國小,彰化縣
848,縣立大榮國小,彰化縣
849,縣立新庄國小,彰化縣
850,縣立培英國小,彰化縣
851,縣立線西國小,彰化縣
852,縣立曉陽國小,彰化縣
853,縣立新港國小,彰化縣
854,縣立伸東國小,彰化縣
855,縣立伸仁國小,彰化縣
856,縣立大同國小,彰化縣
857,縣立文開國小,彰化縣
858,縣立洛津國小,彰化縣
859,縣立草港國小,彰化縣
860,縣立東興國小,彰化縣
861,縣立管嶼國小,彰化縣
862,縣立文昌國小,彰化縣
863,縣立西勢國小,彰化縣
864,縣立永豐國小,彰化縣
865,縣立育新國小,彰化縣
866,縣立秀水國小,彰化縣
867,縣立馬興國小,彰化縣
868,縣立華龍國小,彰化縣
869,縣立明正國小,彰化縣
870,縣立陝西國小,彰化縣
871,縣立溪湖國小,彰化縣
872,縣立東溪國小,彰化縣
